system;query;index;selected-ir;;;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Derby;94;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Derby;95;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Derby;96;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;526;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;552;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;561;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;564;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;565;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;569;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;576;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;580;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;583;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;602;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;604;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;610;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;614;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;625;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;630;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;632;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;641;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Mahout;678;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;41788;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;42538;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;43294;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;46921;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;50799;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;51988;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52003;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52022;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52033;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52040;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52097;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52099;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52103;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52125;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JMeter;52129;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;1;220;index;0.0045454545;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;2;1119;index;0.000893655;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;3;1143;index;0.0008748906;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;4;2966;index;0.0003371544;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;5;1489;index;0.0006715917;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;6;725;index;0.0013793103;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;7;3902;index;0.0002562788;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;8;1958;index;0.0005107252;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;9;1742;index;0.0005740528;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;10;4471;index;0.0002236636;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;11;2055;index;0.000486618;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;12;2784;index;0.0003591954;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;13;482;index;0.0020746888;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;14;4488;index;0.0002228164;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;15;569;index;0.0017574692;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;16;4628;index;0.0002160761;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;17;1365;index;0.0007326007;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\JEdit;18;229;index;0.0043668122;0.0011379474
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;12118;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;13069;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;13926;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;15277;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;16787;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;17707;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;18761;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;19307;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;19686;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;19691;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;19976;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;21062;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;22696;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;22809;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;23140;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;30644;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Eclipse;31779;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;1;73;index;0.0136986301;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;2;204;index;0.0049019608;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;3;665;index;0.0015037594;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;4;3393;index;0.0002947244;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;5;761;index;0.0013140604;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;6;7173;index;0.0001394117;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;7;1669;index;0.0005991612;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;8;820;index;0.0012195122;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;9;399;index;0.0025062657;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;10;2390;index;0.00041841;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;11;934;index;0.0010706638;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;12;4374;index;0.0002286237;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;13;2063;index;0.000484731;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;14;3545;index;0.0002820874;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;15;4313;index;0.0002318572;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;16;1130;index;0.0008849558;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;17;615;index;0.0016260163;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;18;846;index;0.0011820331;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;19;1668;index;0.0005995204;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;20;2058;index;0.0004859086;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;21;835;index;0.0011976048;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;22;2928;index;0.0003415301;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\WinMerge;23;7148;index;0.0001398993;0.0015370142
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;1;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;2;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;3;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;4;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;5;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;6;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;7;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;8;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;9;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;10;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;11;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;12;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;13;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;14;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;15;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;16;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;17;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;18;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;19;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;20;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;21;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;24;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;25;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;26;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;27;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;28;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;29;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;30;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;31;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;32;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;33;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;34;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;35;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;36;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;37;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;38;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;39;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;40;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;41;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;42;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;43;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;44;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;45;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;46;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;47;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;48;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;49;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;50;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;51;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;52;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;53;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;54;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;55;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;56;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;57;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;58;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;59;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;60;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;61;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;62;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;63;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;64;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;65;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;66;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;67;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;68;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;69;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;70;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;71;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;72;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;73;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;74;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;75;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;76;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;77;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;78;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;79;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;80;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;81;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;82;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;83;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;84;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;85;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;86;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;87;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;88;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;89;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;90;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;91;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;92;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;93;2147483647;index;4.6566128752458E-010;
C:\Users\ojcchar\Documents\Temp\ir_proj\LSI;Data\Lucene;94;2147483647;index;4.6566128752458E-010;
